,,,,,,,,,,,,,,,,,
Flare of Faith,W,C,54346,8.67,11657,10.98,18019,54.90%,3469,52.60%,6182,54.70%,9651,54.00%,9231,55.70%,-1.8pp
,,,,,,,,,,,,,,,,,
Fleshtaker,WB,U,14320,4.24,3492,5.07,12530,58.40%,2769,62.60%,4718,62.80%,7487,62.70%,6174,54.40%,8.4pp
,,,,,,,,,,,,,,,,,
Flip the Switch,U,C,54744,8.37,22095,9.28,53343,58.70%,14492,60.20%,24940,61.10%,39432,60.80%,21994,56.10%,4.6pp
,,,,,,,,,,,,,,,,,
"Florian, Voldaren Scion",BR,R,1031,1.15,627,1.15,2258,56.60%,335,64.80%,685,59.10%,1020,61.00%,1308,53.20%,7.8pp
,,,,,,,,,,,,,,,,,
Foul Play,B,U,8731,2.69,3241,3.15,17173,59.70%,3314,61.50%,5143,63.90%,8457,63.00%,9109,56.80%,6.2pp
,,,,,,,,,,,,,,,,,
Galedrifter,U,C,29708,3.35,4299,4.85,18601,57.10%,3566,56.60%,6613,58.50%,10179,57.80%,9426,56.50%,1.4pp
,,,,,,,,,,,,,,,,,
Galvanic Iteration,UR,R,4029,3.35,1118,3.42,1013,51.30%,162,,328,53.70%,490,53.70%,532,49.40%,4.2pp
,,,,,,,,,,,,,,,,,
Gavony Dawnguard,W,U,8222,2.55,2587,2.96,12285,57.20%,2254,59.70%,4096,59.50%,6350,59.60%,6510,55.60%,4.0pp
,,,,,,,,,,,,,,,,,
Gavony Silversmith,W,C,22374,2.59,2813,3.56,13325,56.60%,2506,57.90%,4377,58.80%,6883,58.40%,7085,55.30%,3.1pp
,,,,,,,,,,,,,,,,,
Gavony Trapper,W,C,39458,4.42,5497,6.33,22198,56.50%,4513,56.60%,7254,57.10%,11767,56.90%,11370,56.00%,1.0pp
,,,,,,,,,,,,,,,,,
Geistflame Reservoir,R,R,1507,1.56,546,1.52,1123,49.50%,190,,330,50.00%,520,48.80%,614,50.00%,-1.2pp
,,,,,,,,,,,,,,,,,
Geistwave,U,C,52306,6.88,11283,9.01,26170,56.20%,5217,52.20%,9665,57.90%,14882,55.90%,12886,56.20%,-0.3pp
,,,,,,,,,,,,,,,,,
Ghoulcaller's Harvest,BG,R,3981,3.35,1032,3.56,887,51.50%,154,,258,50.40%,412,48.10%,481,54.50%,-6.4pp
,,,,,,,,,,,,,,,,,
Ghoulish Procession,B,U,20054,8.05,8141,8.98,19254,53.60%,3814,50.70%,5969,52.00%,9783,51.50%,10080,55.20%,-3.7pp
,,,,,,,,,,,,,,,,,
"Gisa, Glorious Resurrector",B,R,1014,1.08,879,1.08,4694,58.10%,810,58.40%,1465,61.90%,2275,60.70%,2602,56.00%,4.7pp
,,,,,,,,,,,,,,,,,
Grafted Identity,U,R,1205,1.28,959,1.26,4970,59.20%,869,60.80%,1578,63.20%,2447,62.40%,2564,56.40%,6.0pp
,,,,,,,,,,,,,,,,,
Graveyard Trespasser,B,R,1241,1.3,1025,1.29,5649,60.60%,972,63.70%,1853,66.90%,2825,65.80%,3046,56.60%,9.2pp
,,,,,,,,,,,,,,,,,
Grizzly Ghoul,BG,U,15472,4.47,1401,6.45,3229,52.20%,664,51.70%,1070,55.00%,1734,53.70%,1692,50.30%,3.4pp
,,,,,,,,,,,,,,,,,
Hallowed Respite,WU,R,3171,2.85,829,3.01,774,,142,,232,55.20%,374,54.30%,401,55.40%,-1.1pp
,,,,,,,,,,,,,,,,,
Harvesttide Infiltrator,R,C,46862,5.49,2412,8.8,5102,50.30%,1061,47.30%,1523,51.10%,2584,49.50%,2779,51.10%,-1.6pp
,,,,,,,,,,,,,,,,,
Harvesttide Sentry,G,C,39169,4.48,2501,7.06,8644,55.10%,2011,56.80%,2905,55.00%,4916,55.70%,4356,54.50%,1.2pp
,,,,,,,,,,,,,,,,,
Haunted Ridge,BR,R,1329,1.43,446,1.48,617,,111,,142,,253,55.30%,366,50.50%,4.8pp
,,,,,,,,,,,,,,,,,
Hedgewitch's Mask,W,C,54284,8.73,6482,12.37,1089,47.40%,194,,277,43.70%,471,42.90%,623,50.60%,-7.7pp
,,,,,,,,,,,,,,,,,
Heirloom Mirror,B,U,11604,3.6,834,5.64,2164,51.20%,403,50.40%,594,48.50%,997,49.20%,1190,52.70%,-3.4pp
,,,,,,,,,,,,,,,,,
Hobbling Zombie,B,C,34762,3.85,8279,5.21,36633,57.60%,8089,57.00%,13972,58.30%,22061,57.80%,17973,57.20%,0.7pp
,,,,,,,,,,,,,,,,,
Homestead Courage,W,C,46840,5.6,3795,8.8,7929,54.00%,1447,53.40%,2278,53.20%,3725,53.30%,4366,54.50%,-1.2pp
,,,,,,,,,,,,,,,,,
Hostile Hostel,B,M,462,1,235,1,940,52.30%,140,,284,53.20%,424,52.80%,518,52.10%,0.7pp
,,,,,,,,,,,,,,,,,
Hound Tamer,G,U,6908,2.3,1333,2.73,5777,53.60%,1089,55.50%,1873,58.10%,2962,57.10%,3092,50.60%,6.5pp
,,,,,,,,,,,,,,,,,
Howl of the Hunt,G,C,52297,7.12,3584,10.96,3829,49.30%,717,49.00%,1087,48.80%,1804,48.80%,2118,49.60%,-0.7pp
,,,,,,,,,,,,,,,,,
Hungry for More,BR,U,19210,6.75,3429,8.97,5012,53.30%,1040,50.60%,1662,55.60%,2702,53.70%,2629,53.10%,0.6pp
,,,,,,,,,,,,,,,,,
Immolation,R,C,33607,3.83,1397,6.29,4028,51.30%,835,50.50%,1114,52.00%,1949,51.40%,2195,51.50%,-0.1pp
,,,,,,,,,,,,,,,,,
Infernal Grasp,B,U,6250,2.07,3317,2.37,17485,57.90%,3276,58.00%,5354,61.70%,8630,60.30%,9292,55.80%,4.5pp
,,,,,,,,,,,,,,,,,
Intrepid Adversary,W,M,525,1.01,439,1.01,2087,57.90%,366,59.30%,643,66.70%,1009,64.00%,1128,53.10%,10.9pp
,,,,,,,,,,,,,,,,,
Jack-o'-Lantern,,C,54908,8.14,7043,10.93,5361,54.00%,1107,52.50%,1690,55.40%,2797,54.20%,2782,53.40%,0.9pp
,,,,,,,,,,,,,,,,,
"Jadar, Ghoulcaller of Nephalia",B,R,1518,1.51,1231,1.5,6615,59.20%,1248,66.80%,1938,60.20%,3186,62.80%,3607,56.40%,6.3pp
,,,,,,,,,,,,,,,,,
"Jerren, Corrupted Bishop",B,M,610,1.31,529,1.3,2786,59.30%,486,65.20%,899,61.60%,1385,62.90%,1487,56.30%,6.6pp
,,,,,,,,,,,,,,,,,
Join the Dance,WG,U,15303,4.56,1124,6.84,2534,54.10%,505,56.20%,749,54.70%,1254,55.30%,1367,52.70%,2.7pp
,,,,,,,,,,,,,,,,,
"Katilda, Dawnhart Prime",WG,R,1070,1.17,572,1.15,1685,52.80%,302,60.30%,498,58.60%,800,59.30%,925,47.70%,11.6pp
,,,,,,,,,,,,,,,,,
Kessig Naturalist,RG,U,14922,4.47,1313,6.22,2326,47.60%,563,48.80%,756,47.90%,1319,48.30%,1176,46.80%,1.5pp
,,,,,,,,,,,,,,,,,
Lambholt Harrier,R,C,44199,5.07,2250,8.17,6031,52.70%,1265,53.90%,1716,50.80%,2981,52.10%,3280,53.40%,-1.3pp
,,,,,,,,,,,,,,,,,
Larder Zombie,U,C,52093,6.76,10643,8.75,31502,59.00%,6760,61.00%,10691,58.10%,17451,59.20%,15831,58.30%,0.9pp
,,,,,,,,,,,,,,,,,
"Lier, Disciple of the Drowned",U,M,658,1.33,549,1.32,2610,58.60%,408,58.10%,917,63.00%,1325,61.50%,1367,56.10%,5.4pp
,,,,,,,,,,,,,,,,,
"Liesa, Forgotten Archangel",WB,R,957,1,789,1,3866,58.30%,624,62.70%,1263,67.10%,1887,65.70%,2107,52.30%,13.4pp
,,,,,,,,,,,,,,,,,
Light Up the Night,R,R,1064,1.14,614,1.13,2272,53.70%,373,54.20%,662,58.30%,1035,56.80%,1289,51.80%,5.0pp
,,,,,,,,,,,,,,,,,
Locked in the Cemetery,U,C,34345,3.83,3248,5.92,10466,53.70%,2021,49.40%,3575,54.40%,5596,52.60%,5259,54.70%,-2.1pp
,,,,,,,,,,,,,,,,,
Lord of the Forsaken,B,M,477,1.09,423,1.09,2363,57.50%,370,58.40%,704,61.10%,1074,60.10%,1332,55.50%,4.7pp
,,,,,,,,,,,,,,,,,
Loyal Gryff,W,U,15229,4.59,3635,5.93,14419,56.00%,2798,54.90%,4890,58.10%,7688,56.90%,7384,55.60%,1.3pp
,,,,,,,,,,,,,,,,,
"Ludevic, Necrogenius",UB,R,1006,1.05,653,1.05,2812,60.00%,504,62.10%,915,61.60%,1419,61.80%,1503,58.10%,3.7pp
,,,,,,,,,,,,,,,,,
Lunar Frenzy,R,U,11847,3.58,2019,4.6,8065,53.10%,1500,52.30%,2532,56.30%,4032,54.80%,4321,51.70%,3.2pp
,,,,,,,,,,,,,,,,,
Lunarch Veteran,W,C,32537,3.6,6226,4.77,24923,58.00%,5938,62.90%,9464,59.60%,15402,60.90%,11735,55.00%,5.8pp
,,,,,,,,,,,,,,,,,
Malevolent Hermit,U,R,1885,1.84,1272,1.84,6119,57.90%,1162,58.10%,1788,58.20%,2950,58.10%,3291,57.40%,0.7pp
,,,,,,,,,,,,,,,,,
Mask of Griselbrand,B,R,1061,1.09,767,1.08,3793,54.10%,665,50.50%,1067,56.00%,1732,53.90%,2071,54.30%,-0.4pp
,,,,,,,,,,,,,,,,,
Memory Deluge,U,R,1198,1.32,731,1.31,3197,56.30%,483,56.10%,988,58.50%,1471,57.70%,1737,54.90%,2.8pp
,,,,,,,,,,,,,,,,,
Might of the Old Ways,G,C,52392,7.14,4039,10.59,6380,51.60%,1223,48.30%,1927,49.50%,3150,49.00%,3459,53.10%,-4.1pp
,,,,,,,,,,,,,,,,,
Moonrager's Slash,R,C,22881,2.63,3625,3.39,13846,54.40%,3313,54.60%,5363,56.20%,8676,55.60%,6761,53.60%,1.9pp
,,,,,,,,,,,,,,,,,
Moonsilver Key,,U,19912,8.05,2750,11.14,364,,60,,100,,160,,205,51.70%,
,,,,,,,,,,,,,,,,,
Moonveil Regent,R,M,494,1.12,379,1.1,1600,56.40%,251,61.80%,490,62.00%,741,61.90%,901,51.20%,10.8pp
,,,,,,,,,,,,,,,,,
Morbid Opportunist,B,U,10516,3.17,6951,3.47,34174,59.20%,7328,63.20%,12550,63.30%,19878,63.30%,17197,55.80%,7.4pp
,,,,,,,,,,,,,,,,,
Morkrut Behemoth,B,C,41742,4.61,3751,7.08,11980,53.70%,1957,52.50%,3953,54.20%,5910,53.60%,6498,53.90%,-0.3pp
,,,,,,,,,,,,,,,,,
Mounted Dreadknight,R,C,52972,7.22,4493,10.74,5773,51.70%,990,48.80%,1851,49.80%,2841,49.40%,3195,53.40%,-4.0pp
,,,,,,,,,,,,,,,,,
Mourning Patrol,W,C,42969,4.91,8081,6.64,28351,56.30%,6555,56.40%,11157,57.20%,17712,56.90%,13437,55.50%,1.4pp
,,,,,,,,,,,,,,,,,
Mysterious Tome,U,U,11573,3.65,1184,5.26,3730,52.80%,643,49.10%,1150,54.10%,1793,52.30%,1974,53.20%,-0.9pp
,,,,,,,,,,,,,,,,,
Mystic Skull,,U,15058,4.25,495,6.88,671,,127,,195,,322,46.60%,356,48.30%,-1.7pp
,,,,,,,,,,,,,,,,,
Nebelgast Intruder,U,U,11269,3.42,4179,4.1,19807,58.50%,3974,58.30%,7320,62.00%,11294,60.70%,9717,56.70%,4.0pp
,,,,,,,,,,,,,,,,,
Necrosynthesis,B,U,19892,8.4,4618,10.81,2638,50.60%,425,44.00%,746,48.10%,1171,46.60%,1513,53.20%,-6.6pp
,,,,,,,,,,,,,,,,,
Neonate's Rush,R,C,52848,7.2,6977,9.46,14382,54.80%,3612,55.90%,5849,56.00%,9461,55.90%,6679,53.50%,2.4pp
,,,,,,,,,,,,,,,,,
No Way Out,B,C,54427,8.33,13628,10.34,24083,57.80%,4618,57.00%,7538,59.50%,12156,58.50%,12599,57.10%,1.4pp
,,,,,,,,,,,,,,,,,
Novice Occultist,B,C,46764,5.35,8019,7.54,28721,56.80%,6404,55.80%,9767,55.50%,16171,55.60%,14592,57.50%,-1.8pp
,,,,,,,,,,,,,,,,,
Obsessive Astronomer,R,U,13092,3.9,1504,5.65,5278,53.80%,1027,56.20%,1496,50.10%,2523,52.60%,2938,54.80%,-2.2pp
,,,,,,,,,,,,,,,,,
Odric's Outrider,W,U,15985,4.92,5079,5.85,19091,55.10%,3796,53.90%,6590,54.50%,10386,54.30%,9777,55.90%,-1.6pp
,,,,,,,,,,,,,,,,,
Old Stickfingers,BG,R,1167,1.25,400,1.25,562,,89,,161,,250,56.00%,323,53.30%,2.7pp
,,,,,,,,,,,,,,,,,
Olivia's Midnight Ambush,B,C,31489,3.44,11587,4.18,48260,58.00%,11511,58.10%,18495,60.60%,30006,59.70%,22703,56.10%,3.5pp
,,,,,,,,,,,,,,,,,
Ominous Roost,U,U,15712,4.71,2036,6.46,3828,56.20%,827,57.30%,1471,57.10%,2298,57.20%,1750,55.10%,2.1pp
,,,,,,,,,,,,,,,,,
Organ Hoarder,U,C,20309,2.39,8791,2.75,37546,59.00%,8651,60.10%,16329,62.40%,24980,61.60%,17494,56.50%,5.0pp
,,,,,,,,,,,,,,,,,
Otherworldly Gaze,U,C,55122,8.77,8517,11.84,4270,54.10%,856,51.90%,1417,52.10%,2273,52.00%,2140,56.10%,-4.1pp
,,,,,,,,,,,,,,,,,
Outland Liberator,G,U,12584,3.93,2040,5.2,7542,53.60%,1499,55.60%,2356,52.80%,3855,53.90%,4018,53.10%,0.8pp
,,,,,,,,,,,,,,,,,
Overgrown Farmland,WG,R,1345,1.46,450,1.48,411,,77,,119,,196,,215,53.50%,
,,,,,,,,,,,,,,,,,
Overwhelmed Archivist,U,U,7694,2.51,2736,2.95,14095,59.70%,2685,61.60%,4446,60.70%,7131,61.00%,7425,58.50%,2.5pp
,,,,,,,,,,,,,,,,,
Pack's Betrayal,R,C,52265,7.22,3701,10.97,2985,50.50%,533,45.20%,914,50.50%,1447,48.60%,1645,51.80%,-3.2pp
,,,,,,,,,,,,,,,,,
Path to the Festival,G,C,52726,7.07,3826,10.54,4221,47.40%,840,42.10%,1265,46.20%,2105,44.60%,2243,50.10%,-5.5pp
,,,,,,,,,,,,,,,,,
Patrician Geist,U,R,1598,1.57,970,1.54,4265,55.80%,766,53.90%,1355,57.60%,2121,56.20%,2250,55.30%,0.9pp
,,,,,,,,,,,,,,,,,
Pestilent Wolf,G,C,52286,7.09,4926,10,10494,51.80%,2437,51.40%,3526,48.50%,5963,49.70%,5237,53.40%,-3.7pp
,,,,,,,,,,,,,,,,,
Phantom Carriage,U,U,9434,2.93,2204,3.67,9600,56.60%,1553,54.30%,3321,57.70%,4874,56.60%,5029,56.70%,-0.1pp
,,,,,,,,,,,,,,,,,
Pithing Needle,,R,1712,1.75,332,1.71,27,,9,,7,,16,,11,,
,,,,,,,,,,,,,,,,,
Play with Fire,R,U,9277,2.9,1550,3.72,6679,54.40%,1282,53.70%,2152,56.70%,3434,55.60%,3588,53.60%,2.0pp
,,,,,,,,,,,,,,,,,
Plummet,G,C,54571,8.82,4261,13.05,390,,66,,104,,170,,227,48.50%,
,,,,,,,,,,,,,,,,,
Poppet Stitcher,U,M,688,1.46,598,1.44,3008,58.70%,525,62.50%,1001,61.20%,1526,61.70%,1593,56.30%,5.4pp
,,,,,,,,,,,,,,,,,
Primal Adversary,G,M,485,1.03,339,1.04,1217,57.30%,204,55.40%,368,64.10%,572,61.00%,664,54.50%,6.5pp
,,,,,,,,,,,,,,,,,
Purifying Dragon,R,U,6593,2.2,746,2.76,3093,51.40%,531,51.60%,954,51.90%,1485,51.80%,1698,51.30%,0.5pp
,,,,,,,,,,,,,,,,,
Raze the Effigy,R,C,54361,8.71,6262,11.95,3985,52.30%,776,51.90%,1291,49.30%,2067,50.30%,2110,54.30%,-4.0pp
,,,,,,,,,,,,,,,,,
Reckless Stormseeker,R,R,1064,1.21,654,1.16,2383,55.10%,420,62.90%,680,56.00%,1100,58.60%,1332,52.90%,5.7pp
,,,,,,,,,,,,,,,,,
"Rem Karolus, Stalwart Slayer",WR,R,1001,1.07,486,1.05,1210,53.70%,205,57.10%,363,54.50%,568,55.50%,684,52.30%,3.1pp
,,,,,,,,,,,,,,,,,
Return to Nature,G,C,54594,8.86,4460,13,383,,72,,99,,171,,214,47.70%,
,,,,,,,,,,,,,,,,,
Revenge of the Drowned,U,C,24158,2.74,5377,3.5,25882,60.10%,5169,60.20%,9707,63.40%,14876,62.30%,12496,58.00%,4.3pp
,,,,,,,,,,,,,,,,,
Rise of the Ants,G,U,9708,2.99,1821,3.68,7053,55.90%,1266,59.00%,2279,60.70%,3545,60.10%,3782,52.70%,7.3pp
,,,,,,,,,,,,,,,,,
Rite of Harmony,WG,R,3257,2.83,705,3.13,207,,30,,64,,94,,115,,
,,,,,,,,,,,,,,,,,
Rite of Oblivion,WB,U,11847,3.48,2877,4.12,11279,58.10%,2206,57.80%,3636,61.60%,5842,60.10%,5848,56.10%,4.0pp
,,,,,,,,,,,,,,,,,
Ritual Guardian,W,C,52792,7.16,6506,10.26,9630,53.10%,1937,53.40%,3157,53.40%,5094,53.40%,5019,53.00%,0.4pp
,,,,,,,,,,,,,,,,,
Ritual of Hope,W,U,11503,3.54,840,5.45,2691,54.80%,437,55.60%,758,56.10%,1195,55.90%,1517,54.00%,1.9pp
,,,,,,,,,,,,,,,,,
Rockfall Vale,RG,R,1352,1.42,445,1.52,330,,70,,69,,139,,191,,
,,,,,,,,,,,,,,,,,
Rootcoil Creeper,UG,U,11804,3.45,1270,4.27,3360,53.50%,696,57.80%,1291,55.60%,1987,56.40%,1629,51.60%,4.8pp
,,,,,,,,,,,,,,,,,
Rotten Reunion,B,C,54292,8.38,12070,10.64,19792,56.70%,3522,52.60%,6138,57.30%,9660,55.60%,10579,57.70%,-2.1pp
,,,,,,,,,,,,,,,,,
Sacred Fire,WR,U,11411,3.41,1058,4.56,2939,54.40%,603,56.20%,943,57.60%,1546,57.10%,1573,51.90%,5.2pp
,,,,,,,,,,,,,,,,,
"Saryth, the Viper's Fang",G,R,1057,1.1,583,1.09,1723,51.40%,343,50.40%,480,55.20%,823,53.20%,937,49.90%,3.3pp
,,,,,,,,,,,,,,,,,
Search Party Captain,W,C,42197,4.78,9590,6.3,32487,57.10%,8076,57.90%,14253,59.60%,22329,59.00%,14800,55.50%,3.5pp
,,,,,,,,,,,,,,,,,
Secrets of the Key,U,C,52082,6.97,5380,10.33,5656,55.40%,1064,54.70%,1718,55.50%,2782,55.20%,3017,55.40%,-0.2pp
,,,,,,,,,,,,,,,,,
Seize the Storm,R,U,10879,3.39,1475,4.46,5103,54.40%,1015,52.30%,1843,56.70%,2858,55.10%,2533,54.00%,1.2pp
,,,,,,,,,,,,,,,,,
Shadowbeast Sighting,G,C,22495,2.62,2037,3.57,8560,54.30%,1731,55.70%,2723,57.60%,4454,56.80%,4525,52.20%,4.6pp
,,,,,,,,,,,,,,,,,
Shady Traveler,B,C,46526,5.28,8178,7.42,26882,55.70%,5746,54.20%,9750,56.30%,15496,55.50%,13557,55.50%,0.0pp
,,,,,,,,,,,,,,,,,
Shipwreck Marsh,UB,R,1340,1.4,568,1.46,1774,55.10%,325,54.50%,465,53.80%,790,54.10%,989,55.80%,-1.8pp
,,,,,,,,,,,,,,,,,
Shipwreck Sifters,U,C,46013,5.28,6448,7.2,14679,57.70%,4152,59.80%,7261,57.80%,11413,58.50%,6109,56.80%,1.7pp
,,,,,,,,,,,,,,,,,
Siege Zombie,B,C,44064,4.84,13189,6.16,50584,58.50%,13142,58.60%,21717,60.00%,34859,59.50%,22350,57.20%,2.3pp
,,,,,,,,,,,,,,,,,
Sigarda's Splendor,W,R,1276,1.31,581,1.3,1557,52.40%,286,51.00%,426,51.90%,712,51.50%,853,53.30%,-1.8pp
,,,,,,,,,,,,,,,,,
"Sigarda, Champion of Light",WG,M,450,1.05,324,1.04,1213,53.90%,198,,383,60.80%,581,60.90%,657,47.80%,13.1pp
,,,,,,,,,,,,,,,,,
Sigardian Savior,W,M,489,1.08,377,1.06,1640,54.20%,251,55.00%,504,59.50%,755,58.00%,914,51.60%,6.4pp
,,,,,,,,,,,,,,,,,
Silver Bolt,,C,52314,6.14,14396,7.9,47401,56.30%,9932,55.50%,16139,56.30%,26071,56.00%,23885,56.50%,-0.5pp
,,,,,,,,,,,,,,,,,
Siphon Insight,UB,R,1979,1.93,916,1.94,2820,54.10%,474,51.70%,826,55.20%,1300,53.90%,1533,54.50%,-0.6pp
,,,,,,,,,,,,,,,,,
Skaab Wrangler,U,U,11255,3.4,4583,3.94,21897,59.80%,4365,61.20%,8243,62.30%,12608,61.90%,10735,57.50%,4.4pp
,,,,,,,,,,,,,,,,,
Slaughter Specialist,B,R,1586,1.64,1000,1.66,4782,54.50%,857,59.40%,1454,53.20%,2311,55.50%,2649,53.60%,1.9pp
,,,,,,,,,,,,,,,,,
"Slogurk, the Overslime",UG,R,1106,1.25,486,1.2,985,49.40%,189,,326,54.30%,515,54.40%,513,45.80%,8.6pp
,,,,,,,,,,,,,,,,,
Sludge Monster,U,R,909,1.02,762,1.01,3983,58.60%,631,59.90%,1404,65.20%,2035,63.50%,2088,54.70%,8.8pp
,,,,,,,,,,,,,,,,,
Smoldering Egg,R,R,2388,2.32,1208,2.33,3559,54.70%,675,59.40%,1067,56.00%,1742,57.30%,1927,52.50%,4.8pp
,,,,,,,,,,,,,,,,,
Snarling Wolf,G,C,43343,5.07,1431,8.91,2744,49.70%,527,50.30%,766,50.00%,1293,50.10%,1531,49.60%,0.5pp
,,,,,,,,,,,,,,,,,
Soul-Guide Gryff,W,C,46836,5.55,6785,7.96,21728,55.30%,3948,53.40%,8036,56.50%,11984,55.50%,11069,54.90%,0.6pp
,,,,,,,,,,,,,,,,,
Spectral Adversary,U,M,634,1.29,538,1.28,2568,59.70%,433,59.40%,855,64.70%,1288,62.90%,1337,57.40%,5.4pp
,,,,,,,,,,,,,,,,,
Spellrune Painter,R,U,15497,4.87,2746,6.34,8516,53.10%,1762,53.10%,2850,51.10%,4612,51.90%,4431,54.00%,-2.1pp
,,,,,,,,,,,,,,,,,
Startle,U,C,54492,8.41,21732,9.4,54325,58.50%,14622,58.90%,24694,60.70%,39316,60.10%,23109,56.70%,3.4pp
,,,,,,,,,,,,,,,,,
Stolen Vitality,R,C,52634,7.16,5024,10.01,10202,53.40%,2138,52.60%,3420,54.30%,5558,53.60%,5294,52.80%,0.8pp
,,,,,,,,,,,,,,,,,
Storm Skreelix,UR,U,12320,3.55,786,4.9,2399,53.10%,442,55.70%,940,51.40%,1382,52.70%,1154,53.70%,-1.0pp
,,,,,,,,,,,,,,,,,
Storm the Festival,G,R,1081,1.12,425,1.11,764,,141,,208,46.60%,349,51.00%,424,51.20%,-0.2pp
,,,,,,,,,,,,,,,,,
Stormrider Spirit,U,C,51961,6.95,8258,9.62,17341,55.90%,3069,53.40%,6327,56.00%,9396,55.10%,8764,56.60%,-1.5pp
,,,,,,,,,,,,,,,,,
Stromkirk Bloodthief,B,U,12007,3.73,3237,4.74,13648,55.00%,2769,54.60%,4385,55.60%,7154,55.20%,7233,55.00%,0.2pp
,,,,,,,,,,,,,,,,,
Stuffed Bear,,C,55026,8.2,3269,12.09,786,,156,,247,44.50%,403,47.40%,421,50.40%,-3.0pp
,,,,,,,,,,,,,,,,,
Sungold Barrage,W,C,52346,7.11,6481,10.05,10603,53.80%,1916,51.30%,3263,54.10%,5179,53.00%,5701,54.30%,-1.3pp
,,,,,,,,,,,,,,,,,
Sungold Sentinel,W,R,1368,1.48,877,1.45,3869,58.20%,680,63.70%,1172,59.70%,1852,61.20%,2113,55.90%,5.3pp
,,,,,,,,,,,,,,,,,
Sunrise Cavalier,WR,U,9675,2.92,1005,3.63,3085,53.20%,643,58.60%,1065,55.00%,1708,56.40%,1583,50.70%,5.7pp
,,,,,,,,,,,,,,,,,
Sunset Revelry,W,U,19262,7.09,4194,9.4,6522,55.80%,1235,56.00%,2017,56.40%,3252,56.20%,3466,55.40%,0.8pp
,,,,,,,,,,,,,,,,,
Sunstreak Phoenix,R,M,486,1.01,311,1.01,1047,53.60%,168,,302,52.60%,470,55.30%,599,51.90%,3.4pp
,,,,,,,,,,,,,,,,,
Suspicious Stowaway,UG,R,1193,1.3,961,1.29,4896,59.80%,918,67.10%,1589,61.90%,2507,63.80%,2570,56.20%,7.6pp
,,,,,,,,,,,,,,,,,
Tainted Adversary,B,M,517,1.06,464,1.05,2570,60.20%,484,60.10%,803,61.90%,1287,61.20%,1358,59.30%,1.9pp
,,,,,,,,,,,,,,,,,
Tapping at the Window,G,C,55134,8.68,5723,12.11,3226,52.60%,654,52.40%,954,52.20%,1608,52.30%,1715,52.80%,-0.5pp
,,,,,,,,,,,,,,,,,
Tavern Ruffian,R,C,54349,8.73,7465,11.67,6219,49.10%,1313,46.50%,2097,47.10%,3410,46.90%,3239,50.30%,-3.4pp
,,,,,,,,,,,,,,,,,
"Teferi, Who Slows the Sunset",WU,M,433,1,333,1,1212,57.80%,194,,366,60.10%,560,57.90%,657,57.80%,0.0pp
,,,,,,,,,,,,,,,,,
The Celestus,,R,1692,1.82,1076,1.84,4968,55.80%,872,59.70%,1407,57.70%,2279,58.50%,2711,53.50%,5.0pp
,,,,,,,,,,,,,,,,,
The Meathook Massacre,B,M,477,1.01,455,1.02,2547,60.70%,403,67.70%,740,70.70%,1143,69.60%,1410,53.50%,16.2pp
,,,,,,,,,,,,,,,,,
Thermo-Alchemist,R,U,12871,3.88,2674,4.76,9471,54.60%,2080,58.90%,3363,55.90%,5443,57.10%,4701,52.80%,4.2pp
,,,,,,,,,,,,,,,,,
Thraben Exorcism,W,C,54456,8.67,5903,12.49,585,,100,,148,,248,50.80%,340,50.60%,0.2pp
,,,,,,,,,,,,,,,,,
Timberland Guide,G,C,52229,7.08,5262,9.81,11321,52.90%,2714,52.20%,3955,52.00%,6669,52.10%,5538,53.20%,-1.1pp
,,,,,,,,,,,,,,,,,
Tireless Hauler,G,C,44017,4.99,2455,7.9,6917,51.10%,1232,47.40%,2205,50.60%,3437,49.50%,3782,52.40%,-3.0pp
,,,,,,,,,,,,,,,,,
Tovolar's Huntmaster,G,R,976,1.02,716,1.02,2760,55.10%,432,60.60%,871,61.00%,1303,60.90%,1514,50.40%,10.5pp
,,,,,,,,,,,,,,,,,
"Tovolar, Dire Overlord",RG,R,957,1.04,522,1.03,1239,47.50%,197,,311,54.00%,508,55.10%,744,42.70%,12.4pp
,,,,,,,,,,,,,,,,,
Triskaidekaphile,U,R,1316,1.46,697,1.41,3161,57.70%,588,56.60%,972,58.30%,1560,57.70%,1677,57.10%,0.6pp
,,,,,,,,,,,,,,,,,
Turn the Earth,G,U,19325,7.13,2289,10.64,856,50.40%,151,,243,47.30%,394,49.50%,475,51.80%,-2.3pp
,,,,,,,,,,,,,,,,,
Unblinking Observer,U,C,52606,6.96,7200,9.86,11267,54.70%,2284,52.70%,3803,53.50%,6087,53.20%,5744,56.20%,-3.0pp
,,,,,,,,,,,,,,,,,
Unnatural Growth,G,R,1051,1.14,480,1.13,1133,50.40%,194,,316,48.70%,510,48.40%,630,52.10%,-3.6pp
,,,,,,,,,,,,,,,,,
Unnatural Moonrise,RG,U,16190,4.98,1023,8.16,1154,47.20%,215,44.20%,295,41.40%,510,42.50%,667,50.40%,-7.8pp
,,,,,,,,,,,,,,,,,
Unruly Mob,W,C,53303,7.07,8849,9.41,19492,54.30%,4675,52.90%,7714,53.00%,12389,53.00%,9083,55.40%,-2.4pp
,,,,,,,,,,,,,,,,,
"Vadrik, Astral Archmage",UR,R,1544,1.64,567,1.56,1112,52.60%,182,,365,58.60%,547,55.40%,605,50.90%,4.5pp
